id,aspect,satisfaction
62a475dcf408bae018eed15c,rating management,1
62a475dcf408bae018eed15c,rating upward mobility,0
62a475dcf408bae018eed15c,rating learning,3
62a477f0b4da29969c64892f,rating salary,5
62a477f0b4da29969c64892f,rating worklife balance,6
62a477f0b4da29969c64892f,rating coworkers,5
62a477f0b4da29969c64892f,rating management,5
62a477f0b4da29969c64892f,rating upward mobility,6
62a477f0b4da29969c64892f,rating learning,6
62a47947cec54911e9cbf6b2,rating salary,10
62a47947cec54911e9cbf6b2,rating worklife balance,10
62a47947cec54911e9cbf6b2,rating coworkers,10
62a47947cec54911e9cbf6b2,rating management,10
62a47947cec54911e9cbf6b2,rating upward mobility,10
62a47947cec54911e9cbf6b2,rating learning,10
62a47c587dc029e2d66d9782,rating salary,0
62a47c587dc029e2d66d9782,rating worklife balance,6
62a47c587dc029e2d66d9782,rating coworkers,6
62a47c587dc029e2d66d9782,rating management,6
62a47c587dc029e2d66d9782,rating upward mobility,5
62a47c587dc029e2d66d9782,rating learning,6
62a47e3ef3072dd89263c8c0,rating salary,2
62a47e3ef3072dd89263c8c0,rating worklife balance,1
62a47e3ef3072dd89263c8c0,rating coworkers,4
62a47e3ef3072dd89263c8c0,rating management,1
62a47e3ef3072dd89263c8c0,rating upward mobility,1
62a47e3ef3072dd89263c8c0,rating learning,1
62a47e812e54c9003e54d789,rating salary,3
62a47e812e54c9003e54d789,rating worklife balance,6
62a47e812e54c9003e54d789,rating coworkers,7
62a47e812e54c9003e54d789,rating management,6
62a47e812e54c9003e54d789,rating upward mobility,4
62a47e812e54c9003e54d789,rating learning,4
62a47ea87dc029e2d66d9b60,rating salary,0
62a47ea87dc029e2d66d9b60,rating worklife balance,1
62a47ea87dc029e2d66d9b60,rating coworkers,3
62a47ea87dc029e2d66d9b60,rating management,0
62a47ea87dc029e2d66d9b60,rating upward mobility,0
62a47ea87dc029e2d66d9b60,rating learning,0
62a47f1e0a77c1a77f677174,rating salary,8
62a47f1e0a77c1a77f677174,rating worklife balance,8
62a47f1e0a77c1a77f677174,rating coworkers,8
62a47f1e0a77c1a77f677174,rating management,8
62a47f1e0a77c1a77f677174,rating upward mobility,8
62a47f1e0a77c1a77f677174,rating learning,8
62a48566b4da29969c64995a,rating salary,9
62a48566b4da29969c64995a,rating worklife balance,8
62a48566b4da29969c64995a,rating coworkers,9
62a48566b4da29969c64995a,rating management,10
62a48566b4da29969c64995a,rating upward mobility,8
62a48566b4da29969c64995a,rating learning,10
62a48612d8c00e9f541b86b8,rating salary,7
62a48612d8c00e9f541b86b8,rating worklife balance,7
62a48612d8c00e9f541b86b8,rating coworkers,8
62a48612d8c00e9f541b86b8,rating management,4
62a48612d8c00e9f541b86b8,rating upward mobility,6
62a48612d8c00e9f541b86b8,rating learning,9
62a487167dc029e2d66da73e,rating salary,5
62a487167dc029e2d66da73e,rating worklife balance,5
62a487167dc029e2d66da73e,rating coworkers,5
62a487167dc029e2d66da73e,rating management,5
62a487167dc029e2d66da73e,rating upward mobility,5
62a487167dc029e2d66da73e,rating learning,6
62a488197dc029e2d66da8a1,rating salary,10
62a488197dc029e2d66da8a1,rating worklife balance,8
62a488197dc029e2d66da8a1,rating coworkers,6
62a488197dc029e2d66da8a1,rating management,10
62a488197dc029e2d66da8a1,rating upward mobility,7
62a488197dc029e2d66da8a1,rating learning,5
62a48c4c24a262602739e141,rating salary,8
62a48c4c24a262602739e141,rating worklife balance,7
62a48c4c24a262602739e141,rating coworkers,8
62a48c4c24a262602739e141,rating management,6
62a48c4c24a262602739e141,rating upward mobility,7
62a48c4c24a262602739e141,rating learning,8
62a48cbdf408bae018eeeccf,rating salary,7
62a48cbdf408bae018eeeccf,rating worklife balance,8
62a48cbdf408bae018eeeccf,rating coworkers,9
62a48cbdf408bae018eeeccf,rating management,9
62a48cbdf408bae018eeeccf,rating upward mobility,4
62a48cbdf408bae018eeeccf,rating learning,9
62a48d4df8d5efcc22f98308,rating salary,5
62a48d4df8d5efcc22f98308,rating worklife balance,5
62a48d4df8d5efcc22f98308,rating coworkers,4
62a48d4df8d5efcc22f98308,rating management,5
62a48d4df8d5efcc22f98308,rating upward mobility,6
62a48d4df8d5efcc22f98308,rating learning,6
62a48d562e54c9003e54ea2b,rating salary,2
62a48d562e54c9003e54ea2b,rating worklife balance,5
62a48d562e54c9003e54ea2b,rating coworkers,2
62a48d562e54c9003e54ea2b,rating management,8
62a48d562e54c9003e54ea2b,rating upward mobility,9
62a48d562e54c9003e54ea2b,rating learning,10
62a48da6b4da29969c64a3a5,rating salary,9
62a48da6b4da29969c64a3a5,rating worklife balance,4
62a48da6b4da29969c64a3a5,rating coworkers,8
62a48da6b4da29969c64a3a5,rating management,7
62a48da6b4da29969c64a3a5,rating upward mobility,5
62a48da6b4da29969c64a3a5,rating learning,6
62a49012f408bae018eef16d,rating salary,8
62a49012f408bae018eef16d,rating worklife balance,9
62a49012f408bae018eef16d,rating coworkers,9
62a49012f408bae018eef16d,rating management,7
62a49012f408bae018eef16d,rating upward mobility,8
62a49012f408bae018eef16d,rating learning,8
62a491b3b4da29969c64a89e,rating salary,3
62a491b3b4da29969c64a89e,rating worklife balance,NA
62a491b3b4da29969c64a89e,rating coworkers,NA
62a491b3b4da29969c64a89e,rating management,NA
62a491b3b4da29969c64a89e,rating upward mobility,NA
62a491b3b4da29969c64a89e,rating learning,NA
62a4926ef408bae018eef4ee,rating salary,0
62a4926ef408bae018eef4ee,rating worklife balance,8
62a4926ef408bae018eef4ee,rating coworkers,5
62a4926ef408bae018eef4ee,rating management,5
62a4926ef408bae018eef4ee,rating upward mobility,2
62a4926ef408bae018eef4ee,rating learning,2
62a495d724a262602739ee07,rating salary,0
62a495d724a262602739ee07,rating worklife balance,2
62a495d724a262602739ee07,rating coworkers,3
62a495d724a262602739ee07,rating management,3
62a495d724a262602739ee07,rating upward mobility,2
62a495d724a262602739ee07,rating learning,3
62a49b3cb4da29969c64b5dc,rating salary,8
62a49b3cb4da29969c64b5dc,rating worklife balance,10
62a49b3cb4da29969c64b5dc,rating coworkers,7
62a49b3cb4da29969c64b5dc,rating management,5
62a49b3cb4da29969c64b5dc,rating upward mobility,6
62a49b3cb4da29969c64b5dc,rating learning,5
62a49e087dc029e2d66dc57e,rating salary,3
62a49e087dc029e2d66dc57e,rating worklife balance,5
62a49e087dc029e2d66dc57e,rating coworkers,4
62a49e087dc029e2d66dc57e,rating management,5
62a49e087dc029e2d66dc57e,rating upward mobility,3
62a49e087dc029e2d66dc57e,rating learning,6
62a49e47b4da29969c64b9f9,rating salary,0
62a49e47b4da29969c64b9f9,rating worklife balance,0
62a49e47b4da29969c64b9f9,rating coworkers,0
62a49e47b4da29969c64b9f9,rating management,0
62a49e47b4da29969c64b9f9,rating upward mobility,0
62a49e47b4da29969c64b9f9,rating learning,0
62a49e5f24a262602739f9af,rating salary,4
62a49e5f24a262602739f9af,rating worklife balance,4
62a49e5f24a262602739f9af,rating coworkers,1
62a49e5f24a262602739f9af,rating management,6
62a49e5f24a262602739f9af,rating upward mobility,1
62a49e5f24a262602739f9af,rating learning,5
62a49fe7b4da29969c64bbe1,rating salary,4
62a49fe7b4da29969c64bbe1,rating worklife balance,10
62a49fe7b4da29969c64bbe1,rating coworkers,10
62a49fe7b4da29969c64bbe1,rating management,10
62a49fe7b4da29969c64bbe1,rating upward mobility,8
62a49fe7b4da29969c64bbe1,rating learning,6
62a4a3d4f8d5efcc22f9a051,rating salary,9
62a4a3d4f8d5efcc22f9a051,rating worklife balance,9
62a4a3d4f8d5efcc22f9a051,rating coworkers,6
62a4a3d4f8d5efcc22f9a051,rating management,6
62a4a3d4f8d5efcc22f9a051,rating upward mobility,6
62a4a3d4f8d5efcc22f9a051,rating learning,7
62a4a8cb0a77c1a77f67a405,rating salary,NA
62a4a8cb0a77c1a77f67a405,rating worklife balance,5
62a4a8cb0a77c1a77f67a405,rating coworkers,8
62a4a8cb0a77c1a77f67a405,rating management,4
62a4a8cb0a77c1a77f67a405,rating upward mobility,8
62a4a8cb0a77c1a77f67a405,rating learning,4
62a4abb30f8c8599d5b0fc24,rating salary,7
62a4abb30f8c8599d5b0fc24,rating worklife balance,9
62a4abb30f8c8599d5b0fc24,rating coworkers,8
62a4abb30f8c8599d5b0fc24,rating management,6
62a4abb30f8c8599d5b0fc24,rating upward mobility,6
62a4abb30f8c8599d5b0fc24,rating learning,9
62a4afd87dc029e2d66ddb24,rating salary,7
62a4afd87dc029e2d66ddb24,rating worklife balance,7
62a4afd87dc029e2d66ddb24,rating coworkers,8
62a4afd87dc029e2d66ddb24,rating management,6
62a4afd87dc029e2d66ddb24,rating upward mobility,6
62a4afd87dc029e2d66ddb24,rating learning,4
62a4b085cec54911e9cc3afe,rating salary,3
62a4b085cec54911e9cc3afe,rating worklife balance,2
62a4b085cec54911e9cc3afe,rating coworkers,4
62a4b085cec54911e9cc3afe,rating management,2
62a4b085cec54911e9cc3afe,rating upward mobility,2
62a4b085cec54911e9cc3afe,rating learning,3
62a4b23f5d257a28a30f6b8c,rating salary,4
62a4b23f5d257a28a30f6b8c,rating worklife balance,4
62a4b23f5d257a28a30f6b8c,rating coworkers,4
62a4b23f5d257a28a30f6b8c,rating management,4
62a4b23f5d257a28a30f6b8c,rating upward mobility,5
62a4b23f5d257a28a30f6b8c,rating learning,6
62a4b29a5d257a28a30f6c63,rating salary,4
62a4b29a5d257a28a30f6c63,rating worklife balance,5
62a4b29a5d257a28a30f6c63,rating coworkers,6
62a4b29a5d257a28a30f6c63,rating management,6
62a4b29a5d257a28a30f6c63,rating upward mobility,5
62a4b29a5d257a28a30f6c63,rating learning,6
62a4b2e5f8f75616458712af,rating salary,6
62a4b2e5f8f75616458712af,rating worklife balance,3
62a4b2e5f8f75616458712af,rating coworkers,3
62a4b2e5f8f75616458712af,rating management,6
62a4b2e5f8f75616458712af,rating upward mobility,6
62a4b2e5f8f75616458712af,rating learning,4
62a4b6c30a77c1a77f67b54c,rating salary,7
62a4b6c30a77c1a77f67b54c,rating worklife balance,8
62a4b6c30a77c1a77f67b54c,rating coworkers,7
62a4b6c30a77c1a77f67b54c,rating management,8
62a4b6c30a77c1a77f67b54c,rating upward mobility,3
62a4b6c30a77c1a77f67b54c,rating learning,4
62a4bf07b4da29969c64e4f8,rating salary,9
62a4bf07b4da29969c64e4f8,rating worklife balance,9
62a4bf07b4da29969c64e4f8,rating coworkers,9
62a4bf07b4da29969c64e4f8,rating management,8
62a4bf07b4da29969c64e4f8,rating upward mobility,8
62a4bf07b4da29969c64e4f8,rating learning,9
62a4bf3a0a77c1a77f67bef2,rating salary,5
62a4bf3a0a77c1a77f67bef2,rating worklife balance,6
62a4bf3a0a77c1a77f67bef2,rating coworkers,7
62a4bf3a0a77c1a77f67bef2,rating management,6
62a4bf3a0a77c1a77f67bef2,rating upward mobility,6
62a4bf3a0a77c1a77f67bef2,rating learning,7
62a4c49a575fa3a5ae8aadf4,rating salary,2
62a4c49a575fa3a5ae8aadf4,rating worklife balance,6
62a4c49a575fa3a5ae8aadf4,rating coworkers,3
62a4c49a575fa3a5ae8aadf4,rating management,6
62a4c49a575fa3a5ae8aadf4,rating upward mobility,6
62a4c49a575fa3a5ae8aadf4,rating learning,7
62a4c57af3072dd8926421ac,rating salary,8
62a4c57af3072dd8926421ac,rating worklife balance,9
62a4c57af3072dd8926421ac,rating coworkers,10
62a4c57af3072dd8926421ac,rating management,10
62a4c57af3072dd8926421ac,rating upward mobility,9
62a4c57af3072dd8926421ac,rating learning,10
62a4c6060a77c1a77f67c772,rating salary,9
62a4c6060a77c1a77f67c772,rating worklife balance,8
62a4c6060a77c1a77f67c772,rating coworkers,3
62a4c6060a77c1a77f67c772,rating management,5
62a4c6060a77c1a77f67c772,rating upward mobility,2
62a4c6060a77c1a77f67c772,rating learning,4
62a4c7d0f8f7561645872912,rating salary,4
62a4c7d0f8f7561645872912,rating worklife balance,5
62a4c7d0f8f7561645872912,rating coworkers,5
62a4c7d0f8f7561645872912,rating management,3
62a4c7d0f8f7561645872912,rating upward mobility,3
62a4c7d0f8f7561645872912,rating learning,4
62a4cdfad8c00e9f541bdc6b,rating salary,8
62a4cdfad8c00e9f541bdc6b,rating worklife balance,9
62a4cdfad8c00e9f541bdc6b,rating coworkers,9
62a4cdfad8c00e9f541bdc6b,rating management,9
62a4cdfad8c00e9f541bdc6b,rating upward mobility,9
62a4cdfad8c00e9f541bdc6b,rating learning,10
62a4ce2bbae91e4b8b84f3db,rating salary,3
62a4ce2bbae91e4b8b84f3db,rating worklife balance,10
62a4ce2bbae91e4b8b84f3db,rating coworkers,6
62a4ce2bbae91e4b8b84f3db,rating management,5
62a4ce2bbae91e4b8b84f3db,rating upward mobility,7
62a4ce2bbae91e4b8b84f3db,rating learning,8
62a4cffeb4da29969c64f6a1,rating salary,2
62a4cffeb4da29969c64f6a1,rating worklife balance,2
62a4cffeb4da29969c64f6a1,rating coworkers,5
62a4cffeb4da29969c64f6a1,rating management,5
62a4cffeb4da29969c64f6a1,rating upward mobility,2
62a4cffeb4da29969c64f6a1,rating learning,3
62a4d08bf3072dd892642d2c,rating salary,8
62a4d08bf3072dd892642d2c,rating worklife balance,9
62a4d08bf3072dd892642d2c,rating coworkers,9
62a4d08bf3072dd892642d2c,rating management,9
62a4d08bf3072dd892642d2c,rating upward mobility,9
62a4d08bf3072dd892642d2c,rating learning,9
62a4d13bbae91e4b8b84f89b,rating salary,0
62a4d13bbae91e4b8b84f89b,rating worklife balance,5
62a4d13bbae91e4b8b84f89b,rating coworkers,8
62a4d13bbae91e4b8b84f89b,rating management,6
62a4d13bbae91e4b8b84f89b,rating upward mobility,5
62a4d13bbae91e4b8b84f89b,rating learning,7
62a4d74c5d257a28a30f97fc,rating salary,2
62a4d74c5d257a28a30f97fc,rating worklife balance,2
62a4d74c5d257a28a30f97fc,rating coworkers,7
62a4d74c5d257a28a30f97fc,rating management,4
62a4d74c5d257a28a30f97fc,rating upward mobility,8
62a4d74c5d257a28a30f97fc,rating learning,1
62a4d7f6bae91e4b8b84ffed,rating salary,4
62a4d7f6bae91e4b8b84ffed,rating worklife balance,10
62a4d7f6bae91e4b8b84ffed,rating coworkers,2
62a4d7f6bae91e4b8b84ffed,rating management,3
62a4d7f6bae91e4b8b84ffed,rating upward mobility,2
62a4d7f6bae91e4b8b84ffed,rating learning,3
62a4d9d4bae91e4b8b8501f1,rating salary,10
62a4d9d4bae91e4b8b8501f1,rating worklife balance,9
62a4d9d4bae91e4b8b8501f1,rating coworkers,8
62a4d9d4bae91e4b8b8501f1,rating management,8
62a4d9d4bae91e4b8b8501f1,rating upward mobility,9
62a4d9d4bae91e4b8b8501f1,rating learning,10
62a4dd63f408bae018ef4e51,rating salary,4
62a4dd63f408bae018ef4e51,rating worklife balance,6
62a4dd63f408bae018ef4e51,rating coworkers,6
62a4dd63f408bae018ef4e51,rating management,6
62a4dd63f408bae018ef4e51,rating upward mobility,5
62a4dd63f408bae018ef4e51,rating learning,7
62a4e34d7dc029e2d66e10b9,rating salary,3
62a4e34d7dc029e2d66e10b9,rating worklife balance,4
62a4e34d7dc029e2d66e10b9,rating coworkers,5
62a4e34d7dc029e2d66e10b9,rating management,5
62a4e34d7dc029e2d66e10b9,rating upward mobility,6
62a4e34d7dc029e2d66e10b9,rating learning,6
62a4e4c90f8c8599d5b13d8f,rating salary,8
62a4e4c90f8c8599d5b13d8f,rating worklife balance,7
62a4e4c90f8c8599d5b13d8f,rating coworkers,5
62a4e4c90f8c8599d5b13d8f,rating management,4
62a4e4c90f8c8599d5b13d8f,rating upward mobility,7
62a4e4c90f8c8599d5b13d8f,rating learning,7
62a4e5aed8c00e9f541bf48c,rating salary,0
62a4e5aed8c00e9f541bf48c,rating worklife balance,6
62a4e5aed8c00e9f541bf48c,rating coworkers,6
62a4e5aed8c00e9f541bf48c,rating management,2
62a4e5aed8c00e9f541bf48c,rating upward mobility,0
62a4e5aed8c00e9f541bf48c,rating learning,3
62a4f6eef3072dd892645775,rating salary,7
62a4f6eef3072dd892645775,rating worklife balance,7
62a4f6eef3072dd892645775,rating coworkers,6
62a4f6eef3072dd892645775,rating management,7
62a4f6eef3072dd892645775,rating upward mobility,6
62a4f6eef3072dd892645775,rating learning,6
62a4fe370f8c8599d5b158c4,rating salary,7
62a4fe370f8c8599d5b158c4,rating worklife balance,5
62a4fe370f8c8599d5b158c4,rating coworkers,9
62a4fe370f8c8599d5b158c4,rating management,9
62a4fe370f8c8599d5b158c4,rating upward mobility,4
62a4fe370f8c8599d5b158c4,rating learning,9
62a5008c5d257a28a30fbde5,rating salary,5
62a5008c5d257a28a30fbde5,rating worklife balance,4
62a5008c5d257a28a30fbde5,rating coworkers,4
62a5008c5d257a28a30fbde5,rating management,5
62a5008c5d257a28a30fbde5,rating upward mobility,7
62a5008c5d257a28a30fbde5,rating learning,10
62a5038acec54911e9cc9526,rating salary,2
62a5038acec54911e9cc9526,rating worklife balance,7
62a5038acec54911e9cc9526,rating coworkers,6
62a5038acec54911e9cc9526,rating management,5
62a5038acec54911e9cc9526,rating upward mobility,6
62a5038acec54911e9cc9526,rating learning,4
62a50775f8f756164587677b,rating salary,4
62a50775f8f756164587677b,rating worklife balance,6
62a50775f8f756164587677b,rating coworkers,6
62a50775f8f756164587677b,rating management,6
62a50775f8f756164587677b,rating upward mobility,6
62a50775f8f756164587677b,rating learning,6
62a50eddf8d5efcc22fa1a4e,rating salary,8
62a50eddf8d5efcc22fa1a4e,rating worklife balance,9
62a50eddf8d5efcc22fa1a4e,rating coworkers,7
62a50eddf8d5efcc22fa1a4e,rating management,7
62a50eddf8d5efcc22fa1a4e,rating upward mobility,7
62a50eddf8d5efcc22fa1a4e,rating learning,9
62a511acbc6861bf3179178a,rating salary,8
62a511acbc6861bf3179178a,rating worklife balance,6
62a511acbc6861bf3179178a,rating coworkers,5
62a511acbc6861bf3179178a,rating management,2
62a511acbc6861bf3179178a,rating upward mobility,3
62a511acbc6861bf3179178a,rating learning,2
62a5177d18134ddc75d0e9d8,rating salary,0
62a5177d18134ddc75d0e9d8,rating worklife balance,2
62a5177d18134ddc75d0e9d8,rating coworkers,2
62a5177d18134ddc75d0e9d8,rating management,3
62a5177d18134ddc75d0e9d8,rating upward mobility,3
62a5177d18134ddc75d0e9d8,rating learning,4
62a51aaacec54911e9cca93b,rating salary,6
62a51aaacec54911e9cca93b,rating worklife balance,6
62a51aaacec54911e9cca93b,rating coworkers,6
62a51aaacec54911e9cca93b,rating management,5
62a51aaacec54911e9cca93b,rating upward mobility,4
62a51aaacec54911e9cca93b,rating learning,4
62a51dc6575fa3a5ae8b09f3,rating salary,1
62a51dc6575fa3a5ae8b09f3,rating worklife balance,7
62a51dc6575fa3a5ae8b09f3,rating coworkers,4
62a51dc6575fa3a5ae8b09f3,rating management,10
62a51dc6575fa3a5ae8b09f3,rating upward mobility,10
62a51dc6575fa3a5ae8b09f3,rating learning,10
62a51fe0575fa3a5ae8b0c06,rating salary,1
62a51fe0575fa3a5ae8b0c06,rating worklife balance,5
62a51fe0575fa3a5ae8b0c06,rating coworkers,4
62a51fe0575fa3a5ae8b0c06,rating management,6
62a51fe0575fa3a5ae8b0c06,rating upward mobility,5
62a51fe0575fa3a5ae8b0c06,rating learning,6
62a525aff8f75616458784dd,rating salary,2
62a525aff8f75616458784dd,rating worklife balance,1
62a525aff8f75616458784dd,rating coworkers,3
62a525aff8f75616458784dd,rating management,3
62a525aff8f75616458784dd,rating upward mobility,3
62a525aff8f75616458784dd,rating learning,4
62a52629b4da29969c654a94,rating salary,NA
62a52629b4da29969c654a94,rating worklife balance,NA
62a52629b4da29969c654a94,rating coworkers,NA
62a52629b4da29969c654a94,rating management,NA
62a52629b4da29969c654a94,rating upward mobility,NA
62a52629b4da29969c654a94,rating learning,6
62a52725d8c00e9f541c3b4a,rating salary,3
62a52725d8c00e9f541c3b4a,rating worklife balance,6
62a52725d8c00e9f541c3b4a,rating coworkers,4
62a52725d8c00e9f541c3b4a,rating management,2
62a52725d8c00e9f541c3b4a,rating upward mobility,2
62a52725d8c00e9f541c3b4a,rating learning,3
62a5390cb4da29969c655ccc,rating salary,4
62a5390cb4da29969c655ccc,rating worklife balance,4
62a5390cb4da29969c655ccc,rating coworkers,3
62a5390cb4da29969c655ccc,rating management,4
62a5390cb4da29969c655ccc,rating upward mobility,4
62a5390cb4da29969c655ccc,rating learning,5
62a53bc0bc6861bf31793947,rating salary,3
62a53bc0bc6861bf31793947,rating worklife balance,4
62a53bc0bc6861bf31793947,rating coworkers,4
62a53bc0bc6861bf31793947,rating management,5
62a53bc0bc6861bf31793947,rating upward mobility,4
62a53bc0bc6861bf31793947,rating learning,4
62a53c84f3072dd8926495c9,rating salary,2
62a53c84f3072dd8926495c9,rating worklife balance,7
62a53c84f3072dd8926495c9,rating coworkers,9
62a53c84f3072dd8926495c9,rating management,7
62a53c84f3072dd8926495c9,rating upward mobility,3
62a53c84f3072dd8926495c9,rating learning,3
62a54bccf3072dd89264a13b,rating salary,6
62a54bccf3072dd89264a13b,rating worklife balance,8
62a54bccf3072dd89264a13b,rating coworkers,10
62a54bccf3072dd89264a13b,rating management,9
62a54bccf3072dd89264a13b,rating upward mobility,6
62a54bccf3072dd89264a13b,rating learning,8
62a54f20d8c00e9f541c5cfa,rating salary,2
62a54f20d8c00e9f541c5cfa,rating worklife balance,8
62a54f20d8c00e9f541c5cfa,rating coworkers,6
62a54f20d8c00e9f541c5cfa,rating management,1
62a54f20d8c00e9f541c5cfa,rating upward mobility,8
62a54f20d8c00e9f541c5cfa,rating learning,10
62a552e1cf2555431732922d,rating salary,4
62a552e1cf2555431732922d,rating worklife balance,4
62a552e1cf2555431732922d,rating coworkers,5
62a552e1cf2555431732922d,rating management,5
62a552e1cf2555431732922d,rating upward mobility,4
62a552e1cf2555431732922d,rating learning,6
62a557d10f8c8599d5b1a81c,rating salary,9
62a557d10f8c8599d5b1a81c,rating worklife balance,8
62a557d10f8c8599d5b1a81c,rating coworkers,10
62a557d10f8c8599d5b1a81c,rating management,10
62a557d10f8c8599d5b1a81c,rating upward mobility,10
62a557d10f8c8599d5b1a81c,rating learning,10
62a55b05f8d5efcc22fa5b65,rating salary,8
62a55b05f8d5efcc22fa5b65,rating worklife balance,10
62a55b05f8d5efcc22fa5b65,rating coworkers,10
62a55b05f8d5efcc22fa5b65,rating management,7
62a55b05f8d5efcc22fa5b65,rating upward mobility,8
62a55b05f8d5efcc22fa5b65,rating learning,5
62a55fe1f8d5efcc22fa5fe4,rating salary,0
62a55fe1f8d5efcc22fa5fe4,rating worklife balance,6
62a55fe1f8d5efcc22fa5fe4,rating coworkers,6
62a55fe1f8d5efcc22fa5fe4,rating management,6
62a55fe1f8d5efcc22fa5fe4,rating upward mobility,6
62a55fe1f8d5efcc22fa5fe4,rating learning,6
62a56bc67dc029e2d66e86c0,rating salary,3
62a56bc67dc029e2d66e86c0,rating worklife balance,3
62a56bc67dc029e2d66e86c0,rating coworkers,4
62a56bc67dc029e2d66e86c0,rating management,4
62a56bc67dc029e2d66e86c0,rating upward mobility,3
62a56bc67dc029e2d66e86c0,rating learning,5
62a57116f408bae018efd56a,rating salary,10
62a57116f408bae018efd56a,rating worklife balance,10
62a57116f408bae018efd56a,rating coworkers,10
62a57116f408bae018efd56a,rating management,10
62a57116f408bae018efd56a,rating upward mobility,10
62a57116f408bae018efd56a,rating learning,6
62a57263cec54911e9ccf648,rating salary,1
62a57263cec54911e9ccf648,rating worklife balance,10
62a57263cec54911e9ccf648,rating coworkers,10
62a57263cec54911e9ccf648,rating management,8
62a57263cec54911e9ccf648,rating upward mobility,10
62a57263cec54911e9ccf648,rating learning,3
62a574b3b4da29969c658eb4,rating salary,2
62a574b3b4da29969c658eb4,rating worklife balance,3
62a574b3b4da29969c658eb4,rating coworkers,7
62a574b3b4da29969c658eb4,rating management,6
62a574b3b4da29969c658eb4,rating upward mobility,5
62a574b3b4da29969c658eb4,rating learning,6
62a58b267dc029e2d66ea3f8,rating salary,8
62a58b267dc029e2d66ea3f8,rating worklife balance,7
62a58b267dc029e2d66ea3f8,rating coworkers,8
62a58b267dc029e2d66ea3f8,rating management,7
62a58b267dc029e2d66ea3f8,rating upward mobility,7
62a58b267dc029e2d66ea3f8,rating learning,9
62a58d20575fa3a5ae8b6969,rating salary,8
62a58d20575fa3a5ae8b6969,rating worklife balance,5
62a58d20575fa3a5ae8b6969,rating coworkers,8
62a58d20575fa3a5ae8b6969,rating management,8
62a58d20575fa3a5ae8b6969,rating upward mobility,5
62a58d20575fa3a5ae8b6969,rating learning,10
62a58faf2e54c9003e55ef2e,rating salary,2
62a58faf2e54c9003e55ef2e,rating worklife balance,5
62a58faf2e54c9003e55ef2e,rating coworkers,5
62a58faf2e54c9003e55ef2e,rating management,5
62a58faf2e54c9003e55ef2e,rating upward mobility,2
62a58faf2e54c9003e55ef2e,rating learning,4
62a5998fbc6861bf31798ef0,rating salary,7
62a5998fbc6861bf31798ef0,rating worklife balance,8
62a5998fbc6861bf31798ef0,rating coworkers,8
62a5998fbc6861bf31798ef0,rating management,8
62a5998fbc6861bf31798ef0,rating upward mobility,8
62a5998fbc6861bf31798ef0,rating learning,7
62a59cd2cec54911e9cd251a,rating salary,1
62a59cd2cec54911e9cd251a,rating worklife balance,1
62a59cd2cec54911e9cd251a,rating coworkers,2
62a59cd2cec54911e9cd251a,rating management,1
62a59cd2cec54911e9cd251a,rating upward mobility,0
62a59cd2cec54911e9cd251a,rating learning,3
62a59d007dc029e2d66eb8f9,rating salary,2
62a59d007dc029e2d66eb8f9,rating worklife balance,0
62a59d007dc029e2d66eb8f9,rating coworkers,0
62a59d007dc029e2d66eb8f9,rating management,0
62a59d007dc029e2d66eb8f9,rating upward mobility,0
62a59d007dc029e2d66eb8f9,rating learning,2
62a5a124cec54911e9cd29f5,rating salary,3
62a5a124cec54911e9cd29f5,rating worklife balance,3
62a5a124cec54911e9cd29f5,rating coworkers,4
62a5a124cec54911e9cd29f5,rating management,4
62a5a124cec54911e9cd29f5,rating upward mobility,4
62a5a124cec54911e9cd29f5,rating learning,4
62a5a44b24a26260273af0fc,rating salary,4
62a5a44b24a26260273af0fc,rating worklife balance,5
62a5a44b24a26260273af0fc,rating coworkers,4
62a5a44b24a26260273af0fc,rating management,5
62a5a44b24a26260273af0fc,rating upward mobility,4
62a5a44b24a26260273af0fc,rating learning,4
62a5a931cec54911e9cd3333,rating salary,6
62a5a931cec54911e9cd3333,rating worklife balance,7
62a5a931cec54911e9cd3333,rating coworkers,8
62a5a931cec54911e9cd3333,rating management,7
62a5a931cec54911e9cd3333,rating upward mobility,6
62a5a931cec54911e9cd3333,rating learning,7
62a5bea05d257a28a3106f7e,rating salary,2
62a5bea05d257a28a3106f7e,rating worklife balance,3
62a5bea05d257a28a3106f7e,rating coworkers,2
62a5bea05d257a28a3106f7e,rating management,5
62a5bea05d257a28a3106f7e,rating upward mobility,5
62a5bea05d257a28a3106f7e,rating learning,6
62a5c571575fa3a5ae8baaa1,rating salary,0
62a5c571575fa3a5ae8baaa1,rating worklife balance,1
62a5c571575fa3a5ae8baaa1,rating coworkers,1
62a5c571575fa3a5ae8baaa1,rating management,0
62a5c571575fa3a5ae8baaa1,rating upward mobility,0
62a5c571575fa3a5ae8baaa1,rating learning,0
62a5cb12cf25554317330d69,rating salary,2
62a5cb12cf25554317330d69,rating worklife balance,1
62a5cb12cf25554317330d69,rating coworkers,2
62a5cb12cf25554317330d69,rating management,3
62a5cb12cf25554317330d69,rating upward mobility,4
62a5cb12cf25554317330d69,rating learning,3
62a5cba2575fa3a5ae8bb122,rating salary,3
62a5cba2575fa3a5ae8bb122,rating worklife balance,10
62a5cba2575fa3a5ae8bb122,rating coworkers,8
